name,address,datetimes,place,organizers,description,categories,event_url,label,label_b,label_c,label_d
Março Feminista! Justiça para Marielle: 1 ano sem resposta,"Rua dos Andradas esquina Av. Borges de Medeiros, 90020-022 Porto Alegre","[""2019-03-14 06:00:00""]",Esquina Democrática,"[""Luciana Genro"",""Fernanda Melchionna"",""Karen Santos""]","Marielle Franco, mulher negra, LGBT, mãe, ativista dos Direitos Humanos, socialista, favelada, vereadora, feminista.<br>Dia 14 de março de 2019 marca o primeiro ano do brutal assassinato da vereadora do PSOL RJ e de Anderson Gomes, motorista que trabalhava com ela. Defensora incansável e destemida dos direitos das negras e negros, dos LGBTs, das mulheres e das comunidades de baixa renda, Marielle nasceu e se criou em um dos bairros mais pobres do Rio. Fazia uma campanha implacável contra a espiral de violência policial nas favelas da cidade, contra a intervenção militar de Michel Temer, em favor das vidas!<br>Marielle foi assassinada logo após sair de uma atividade na qual afirmava que mulheres negras movem estruturas. Provavelmente, quem matou e mandou matar Marielle desconhecia essa afirmação. Não sabia que não toleramos ser silenciadas. <br>No março feminista, fazemos um grande chamado. Embora haja fortes indícios do envolvimento de milicianos no crime, ainda não há justiça para Marielle e Anderson. O governo Bolsonaro, que sempre se manteve em silêncio sobre o caso, não assumiu qualquer compromisso com justiça.<br> Dia 14/03 vamos lutar por justiça para Marielle, pela vida das mulheres, pela vida dos negros e negras.","[""Causes""]",https://www.facebook.com/events/362409181244048,,,,
St. Patrick's Day - Cidade Baixa,"Praça Garibaldi, 90050-020 Porto Alegre","[""2019-03-17 11:00:00""]",Praça Garibaldi,"[""Mega Revel - Feira Cultural""]","AGUARDEM EM BREVE MAIORES INFORMAÇÕES!!!<br>REALIZAÇÃO:<br> <br>Vamos comemorar o Dia de São Patrício!!<br>Se no Brasil o maior Feriado Nacional é o Carnaval, na Irlanda lá do outro lado do oceano, a comemoração fica por conta do St. Patrick's, que dedica o dia 17 de março ao padroeiro do país.<br>A data marcaria a morte de St. Patrick, Britânico que na juventude teria sido escravizado na Irlanda, no entanto mesmo após ter conseguido escapar da escravidão e voltado a sua cidade natal, ele retornou às terras irlandesas com a missão de propagar o cristianismo na região.<br>O Evento, a princípio de origem religiosa, cresceu e se transformou em uma grande manifestação de Patriotismo e reafirmação da Cultura do País, projetando em todo o mundo a identidade do povo Irlandês.<br>Com muita música, dança, teatros de rua, desfiles, exposições, fogos de artifício e, claro, as cervejas típicas da região, a festa verde ganha o mundo nessa época do ano e realça alguns dos principais pontos turísticos mundiais com a cor que simboliza a data.<br>Os Cervejeiros festejam  St. Patrick's Day é uma ótima oportunidade para experimentar marcas típicas e degustar a Irlandesa Guinness, que ao longo dos anos, vem sendo cada vez mais associada ao evento.<br>A força da imigração irlandesa em diversos continentes contribuiu com a divulgação dessa tradição que hoje é celebrada nos quatro cantos do mundo. <br>Mais uma vez a <br>  não poderia ficar de fora dessa comemoração!!<br>Vamos dar Vida aos locais públicos!!!<br>Vamos trazer a Arte e a Música para as Praças e Parques!!! <br>🎭🖼️🎶🎸🎧🎤🥁🎼<br>Aqui seu amigo Pet é Bem Vindo!! ♥ ♥<br>EVENTO FREE!!!<br>EM CASO DE CHUVA O EVENTO SERÁ TRANSFERIDO.<br>Em breve divulgaremos todos os participantes aqui no Evento!!<br>Fica ligado!!<br>Acompanhe a nossa página ","[""Drinks"",""Kid Friendly"",""Food festival""]",https://www.facebook.com/events/358491094722878,,,,
Sunset D-Leve Wine Garden Miolo,"RS 444 Km 21 Vale dos Vinhedos, 90430-000 Bento Gonçalves, Rio Grande do Sul","[""2019-04-06 04:30:00""]",Wine Garden,"[""Bangalô Estação Club"",""Sunset D-Leve""]","Wine Garden Miolo, Sunset D-Leve e Bangalô se unem para uma Sunset inesquecível no Wine Garden Miolo.<br>O local, em meio a natureza, já é uma grande atração, com um verde exuberante, uma das paisagens mais bonitas do Brasil.<br>Não bastasse o lugar, teremos ainda ATRAÇÃO INTERNACIONAL. <br>Para aproveitarmos a natureza do Wine Garden, neste evento não teremos distinção de áreas, todos terão o mesmo acesso no evento, com exceção aos lounges privados adquiridos mediante reserva. <br>RESERVAS: <br>Ferraço (21) 969626752 <br>Mario (51) 982044947 <br>INGRESSOS ANTECIPADOS: <br>PONTOS DE VENDA: <br>Pontos de venda físicos: <br>BENTO GONÇALVES<br>• Bangalô<br>• Guri Guria (Rua Gal. Goes Monteiro, 26)<br>CACHOEIRINHA<br>• Gang (Av. General Flores da Cunha, 1225)<br>CANOAS<br>• Gang (Canoas Shopping)<br>CAPÃO DA CANOA<br>• Gang (Rua Sepé, 1939)<br>CARLOS BARBOSA<br>• Loja Prata<br>   Rua Elisa Tramontina, 165<br>CAXIAS DO SUL<br>• Gang (Centro)<br>• Gang (Prataviera Shopping)<br>• Monte Cristo Store (Rua Os dezoito do Forte, 2626)<br>FARROUPILHA<br>• Academia Prime Fitness (Av. Paulo Broilo, 831)<br>• Boardstore (Rua Pinheiro Machado, 464)<br>GRAVATAÍ<br>• Gang (Gravataí Shopping Center)<br>LAJEADO<br>• Gang (Rua Júlio de Castilhos, 924)<br>NOVA PRATA<br>• Franko Moda Masculina<br>NOVO HAMBURGO<br>• Gang (Bourbon) <br>PORTO ALEGRE<br>• Gang (Av. Otávio Rocha, 152)<br>• Gang (Barra Shopping Sul)<br>• Gang (Bourbon Ipiranga)<br>• Gang (Bourbon Wallig)<br>• Gang (Praia De Belas)<br>• Gang (Shopping Iguatemi)<br>• Gang (Shopping Lindoia)<br>• Gang (Shopping Total)<br>SÃO LEOPOLDO<br>• Gang (Bourbon Shopping)","[""Party""]",https://www.facebook.com/events/1531169270320060,,,,
XI Rodeio Crioulo de Brochier,null,"[""2019-04-12 08:30:00""]",Brochier,"[""Brochier""]","Em abril teremos mais uma edição do nosso grande Rodeio Crioulo. Serão três dias de provas campeiras com mais de R$ 35 mil em premiações, além de shows, fandangos e exposição. Te esperamos em Brochier! ",null,https://www.facebook.com/events/289400635081592,,,,
Ziriguidum Bloco de Carnaval no 512,"Rua João Alfredo, 512 - Cidade Baixa, 90050-230 Porto Alegre","[""2019-03-04 07:00:00""]",Espaço Cultural 512,"[""Ziriguidum - Batucada Social"",""Outros 500 produções colaborativas""]","⭐️ 🌟 ✨🌈 ☀️<br>O Ziriguidum é um Bloco de Carnaval criado em 2013 que reúne ritmistas de todas as regiões da cidade. Realizamos oficinas de percussão o ano todo para quem quer aprender a batucar e esse é o nosso maior orgulho. A bateria do Ziriguidum alia ritmos variados como o rock gaúcho, funk, axé e forró com o ritmo tradicional das escolas de samba, com muita animação e alegria. Em 2014 o Bloco Ziriguidum participou do circuito do Carnaval de rua de Porto Alegre saindo em arrastão pela João Alfredo, na Cidade Baixa. Em 2015, a saída do bloco foi na Aureliano de Figueiredo Pinto (também na Cidade Baixa) e em 2016 na Orla do Guaíba. No ano de 2017 o bloco voltou para a Rua João Alfredo, para uma apresentação inesquecível. Em 2018 a festa foi na Av. Augusto Carvalho, todas essas apresentações no contexto do circuito do Carnaval de rua de Porto Alegre.<br>🎤🎼🥁🎺<br>Abertura da casa: 19h<br>Show: 22h<br>🍻🍻🍻<br>DOSE DUPLA DE CHOPP ATÉ 21H<br>Ingressos: <br>até 20h - R$5<br>após 20h - R$20<br>❗️ ❕❗️ ❕","[""Dance""]",https://www.facebook.com/events/260777688186322,praieiro,festa,,
Bloco do Isopor na Cidade Baixa.,"Avenida Aureliano de Figueiredo Pinto, Porto Alegre","[""2019-03-10 02:00:00""]",Bloco do Isopor,"[""Bloco do Isopor Cidade Baixa""]","🗣️📣 Em breve anunciaremos nossas 🎉🎤🎺🥁🎶🍻 atrações 😍, fiquem ligados porque vai ser mais um 💥estouro💣 de 💚 felicidade 🇳🇬. Ano passado foram quase 10 mil pessoas envolvidas este ano promete ✔️","[""Party""]",https://www.facebook.com/events/810153989319683,,,,
Baco Exu do Blues :: Opinião,"Rua José do Patrocínio, nº 834 – Bairro Cidade Baixa, 90050-002 Porto Alegre","[""2019-04-11 11:00:00""]",Bar Opinião,"[""No Palco"",""Opinião Produtora"",""Baco Exu do Blues""]","Uma das sensações da música brasileira na atualidade, o rapper Baco Exu do Blues irá trazer ao Opinião, no dia 11 de abril, a turnê do seu aclamado segundo trabalho de estúdio, chamado “Bluesman”.<br>Baco Exu do Blues<br>Quinta-feira, dia 11 de abril, a partir das 23h<br>Bar Opinião (Rua José do Patrocínio, 834)<br>Abertura da casa: 21h30<br>Classificação: 16 anos<br>Realização: Opinião Produtora<br>Ingressos:<br>Lote 1 [ESGOTADO]:<br>Promocional (valor reduzido, com a doação de 1kg de alimento não perecível, disponível para qualquer pessoa): R$ 55<br>Estudantes e idosos (desconto de 50%): R$ 50<br>Inteira: R$ 100<br>Lote 2 [ESGOTADO]:<br>Promocional (valor reduzido, com a doação de 1kg de alimento não perecível, disponível para qualquer pessoa): R$ 65<br>Estudantes e idosos (desconto de 50%): R$ 60<br>Inteira: R$ 120<br>Lote 3 [ESGOTADO]:<br>Promocional (valor reduzido, com a doação de 1kg de alimento não perecível, disponível para qualquer pessoa): R$ 75<br>Estudantes e idosos (desconto de 50%): R$ 70<br>Inteira: R$ 140<br>Lote 4:<br>Promocional (valor reduzido, com a doação de 1kg de alimento não perecível, disponível para qualquer pessoa): R$ 85<br>Estudantes e idosos (desconto de 50%): R$ 80<br>Inteira: R$ 160<br>* Os alimentos deverão ser entregues no Opinião, no momento da entrada ao evento.<br>** Para o benefício da meia-entrada (50% de desconto), é necessária a apresentação da Carteira de Identificação Estudantil (CIE) na entrada do espetáculo. Os documentos aceitos como válidos estão determinados na Lei Federal 12.933/13.<br>Demais descontos:<br>* 50% para idosos: Lei Federal 10.741/03 – obrigatória apresentação de identidade ou documento oficial com foto<br>* 50% para jovens pertencentes a famílias de baixa renda: Lei Federal 12.933/13 – obrigatória apresentação da Carteira de Identidade Jovem e de documento oficial com foto<br>* 50% para pessoas com deficiência (e acompanhante quando necessário): Lei Federal 12.933/13 – obrigatória apresentação do Cartão de Benefício de Prestação Continuada da Assistência Social da Pessoa com Deficiência ou de documento emitido pelo Instituto Nacional do Seguro Social (INSS)<br>Pontos de venda:<br>Bilheteria oficial (sem taxa de conveniência – somente em dinheiro):<br>Multisom Bourbon Wallig<br>Demais pontos de venda (sujeito à cobrança de R$ 5 de taxa de conveniência – somente em dinheiro):<br>Multisom Porto Alegre: Shopping Praia de Belas, Iguatemi, Bourbon Ipiranga, Barra Shopping Sul, Shopping Total e Andradas 1001<br>Multisom Região Metropolitana: Bourbon São Leopoldo, Bourbon Novo Hamburgo, Park Shopping Canoas e Canoas Shopping<br>Online: <br>Informações:<br>(51) 3211-2838","[""Music""]",https://www.facebook.com/events/2355968627965882,,,,
St.Patricks Day no Parcão,"Rua Comendador Caminha, 90510-000 Porto Alegre","[""2019-03-17 10:00:00""]",Parque Moinhos de Vento,"[""La Movida Bazar Economia Criativa & Artes""]"," O projeto La Movida  é um evento itinerante de Economia Criativa que reune Arte, empreededorismo , Moda, Gastronomia, Música ,Criatividade  e Artesanato Sustentável e esta edição de 17 de março é temática , uma homenagem a St.Patricks, mais de 30 torneiras de cerveja artesanal para esta grande festa, além de nossa tradicional feira<br>Dia 17 de março é um dia muito importante na Irlanda - celebra-se o seu santo padroeiro. Os irlandeses e seus descendentes nos Estados Unidos e em todo o mundo comemoram o St. Patrick's Day - Dia de São Patrício, conhecido por ter trazido a religião católica para a Irlanda.<br>Há mais de mil anos os irlandeses consideram o dia 17 de março, suposta data da morte de St. Patrick, um dia de festa religiosa, que cai no período cristão da Quaresma (Lent), quando as famílias irlandesas costumam ir à igreja pela manhã e comemorar durante a tarde. O Saint Patrick's Day, coloquialmente St. Paddy's Day, ou simplesmente Paddy's Day é feriado nacional na Irlanda e também um na ilha de Montserrat. No Canadá, Reino Unido, Austrália, Estados Unidos, Argentina e Nova Zelândia, a data é amplamente celebrada, mas não se trata de um feriado oficial. <br>St. Patrick's Day é comemorado pelo irlandês em cidades grandes e pequenas, como se fosse o nosso carnaval - podendo ser comparado aos \""desfiles de carnaval de rua\"". Algumas comunidades chegam a tingir rios ou córregos de verde! As pessoas vestem-se de verde, pintam trevos no rosto e assistem às St. Patrick's Day parades (desfiles). Entre as crianças, há a tradição de beliscar os amigos que não vestem verde neste dia.<br>   <br>Atualmente, St. Patrick's Day é comemorado por gente de todas as origens nos Estados Unidos, Canadá e Austrália. Embora a América do Norte abrigue as maiores produções, O Dia de São Patrício é também celebrado em outros locais distantes da Irlanda, incluindo o Japão, Singapura, Rússia, Argentina e algumas cidades do Brasil. Em toda parte, as pessoas dançam, cantam e bebem \""green beer\"" (cerveja verde) nos Irish Pubs, just having a good time and enjoying themselves!<br>Quem foi São Patrício?<br>St. Patrick nasceu na Grã-Bretanha, filho de pais endinheirados, mais ou menos no final do século IV. Acredita-se que tenha morrido no dia 17 de março de 461 - daí então, a data da celebração. Até os 16 anos, ele se considerava um pagão. Nessa idade, foi sequestrado e vendido como escravo por saqueadores irlandeses. Foi durante sua captura que ele começou a se voltar para Deus.<br>Ele conseguiu escapar após ter sido escravizado durante 6 anos e, então, foi estudar em um mosteiro em Gauls (na região da atual França), por 12 anos. Foi quando ele soube que sua \""vocação\"" (calling) era tentar converter todos os pagãos na Irlanda para o Cristianismo.<br>Sendo assim, St. Patrick foi de mosteiro em mosteiro, obtendo sucesso em converter as pessoas para o Catolicismo. Os Druidas Celtas (Celtic Druids) ficaram muito insatisfeitos com ele e tentaram prendê-lo por diversas vezes, mas ele sempre conseguiu escapar.","[""Art"",""Kid Friendly"",""Food festival""]",https://www.facebook.com/events/556557424810517,,,,
Maori Sunset • Reabertura 2019,"Travessia Engenheiro Régis Bitencourt, 1101, 90250-710 bairro Arquipélago = Ilha do Pavão Porto Alegre","[""2019-04-07 03:00:00""]",Marina Navegantes São João,"[""Maori Beach Club""]","Maori Aloha Sunset – Reabertura 2019<br>ALOHA!! Palavra Havaiana que significa amor, carinho, paz e compaixão. Esses são os sentimentos que entendemos ser a base pra um mundo melhor, e por isso, serão a essência da reabertura Maori Sunset 2019. A temporada de sunsets chega trazendo nova decoração, fazendo uso de materiais orgânicos e renováveis, inspirada em grandes festivais sustentáveis mundo a fora!<br>SAVE THE DATE - 07/04/2019<br>Ingressos e reservas de camarote:<br>Bruna: (51) 99964.9646<br>Caio: (51) 99235.3202<br>O primeiro Maori Sunset de 2019. ☀<br>Confirme presença no evento e convide seus amigos! 🎶<br>O que: Maori Sunset • Reabertura 2019<br>Quando: 07 de abril de 2019 às 15h<br>Onde: Marina Navegantes São João - Porto Alegre/RS <br>Classificação: 18 anos <br>Atenção: Não será permitida a entrada com carteira de cigarro aberta, somente lacrada.","[""Party""]",https://www.facebook.com/events/198026067793748,,,,
7° Rodeio Crioulo Estadual de Paverama,"R. 4 de Julho, 95865-000 Paverama, Rio Grande Do Sul, Brazil","[""2019-05-02 08:00:00""]",Parque de Eventos Arno Markus,"[""Parque de Eventos Arno Markus""]","É com muita alegria que a família pqt Arno Markus convida para a 7° edição do rodeio criou estadual de Paverama, ocorrerá nos dias 2, 3, 4 e 5 de maio. Contamos com a presenças de todos os amigos, abraços e até lá!",null,https://www.facebook.com/events/2274366169254833,,,,
Baile Da Moto 08/03/2019,Salvador do Sul,"[""2019-03-08 11:00:00""]",Linha Comprida,"[""Linha Comprida""]","Sociedade Estrela Da Manhã de Linha Comprida, Salvador do Sul promove Baile da Moto, no dia 08 de março de 2019, Sexta-feira,  sorteando uma moto Honda Fan 125. O baile se inicia as 23 horas com animação da banda Barbarella e os ingressos com números para concorrer ao prêmio já estão á venda no valor de 10 reais com os mebros da diretoria e sócios da sociedade.<br>*Não é precisso estar presente no baile para ter direito ao prêmio.",null,https://www.facebook.com/events/471776160039496,,,,
Travessa cultural - Puro Astrhal + Atração Surpresa,"Travessa dos Venezianos n°30, 90050370 Porto Alegre","[""2019-03-24 05:00:00""]",Instituto Parrhesia Erga Omnes,"[""Parrhesia RADIO WEB"",""Cumbia na Rua - Bailando sin Fronteras"",""CRAZY WORLD ARTS""]","Voltamos com a Puro Astrhal , domingão dia 24 de fevereiro, bora  aproveitar o fim de tarde na travessa mais linda do portinho. Liga xs migxs e vem ti embora .","[""Art""]",https://www.facebook.com/events/600294147050472,,,,
